0001693256	000155837021001620	10-K	20201231
0000075252	000007525221000034	10-K	20201231
0001580905	000162828021003085	10-K	20201231
0000009092	000156459021008150	10-K	20201231
0000048039	000004803921000012	10-K	20201231
0000887359	000162828021003081	10-K	20201231
0001691303	000169130321000010	10-K	20201231
0000790816	000079081621000008	10-K	20201231
0000780571	000078057121000009	10-K	20201231
0000749251	000074925121000010	10-K	20201231
0000089439	000008943921000015	10-K	20201226
0001519751	000156459021008129	10-K	20201231
0001313275	000119312521054722	10-K	20201231
0001324404	000132440421000008	10-K	20201231
0001475841	000155837021001604	10-K	20201231
0001410636	000141063621000101	10-K	20201231
0001478320	000156459021008124	10-K	20201231
0001382821	000138282121000045	10-K	20201231
0001766400	000176640021000037	10-K	20201231
0001393311	000156276221000058	10-K	20201231
0001057352	000105735221000032	10-K	20201231
0001012019	000143774921003966	10-K	20201231
0000730272	000119312521054675	10-K	20201231
0001481582	000156459021008111	10-K	20201231
0001701051	000155837021001595	10-K	20201231
0000316709	000031670921000012	10-K	20201231
0001013462	000101346221000009	10-K	20201231
0001360604	000136060421000018	10-K	20201231
0001630472	000156459021008107	10-K	20201231
0001294133	000156459021008106	10-K	20201231
0001001233	000162828021003069	10-K	20201231
0001253176	000156459021008100	10-K	20201231
0001580608	000158060821000020	10-K	20201231
0001046568	000156459021008099	10-K	20201231
0000718937	000156459021008098	10-K	20210101
0001547903	000154790321000055	10-K	20201231
0001694028	000169402821000007	10-K	20201231
0001020569	000102056921000067	10-K	20201231
0001438133	000143813321000015	10-K	20201231
0000793074	000079307421000016	10-K	20201231
0001629137	000119312521054629	10-K	20201231
0001434316	000156459021008086	10-K	20201231
0001495240	000149524021000008	10-K	20201231
0001521951	000152195121000028	10-K	20201231
0001546417	000154641721000023	10-K	20201227
0001501989	000156459021008081	10-K	20201231
0001177702	000156459021008077	10-K	20201231
0000800240	000156459021008074	10-K	20201226
0000926326	000092632621000007	10-K	20201231
0001644406	000164440621000009	10-K	20201231
0000107263	000010726321000006	10-K	20201231
0001517375	000151737521000009	10-K	20201231
0001622194	000156459021008064	10-K	20201231
0001551182	000155118221000022	10-K	20201231
0000878927	000156459021008056	10-K	20201231
0000022356	000002235621000015	10-K	20201231
0000726854	000072685421000047	10-K	20201231
0000075677	000156459021008051	10-K	20201231
0001047340	000104734021000022	10-K	20210101
0001476045	000147604521000030	10-K	20201231
0001562476	000162828021003044	10-K	20201231
0000038725	000003872521000044	10-K	20201231
0000874015	000087401521000056	10-K	20201231
0000820027	000082002721000012	10-K	20201231
0000093389	000114036121005993	10-K	20201231
0001677703	000167770321000016	10-K	20201231
0001109357	000110935721000022	10-K	20201231
0001000697	000119312521054385	10-K	20201231
0001534701	000153470121000074	10-K	20201231
0001262823	000126282321000023	10-K	20201231
0001315257	000156459021007979	10-K	20201231
0001073429	000107342921000055	10-K	20201231
0001407623	000140762321000031	10-K	20201231
0001621563	000162828021003021	10-K	20210102
0001481792	000148179221000008	10-K	20201231
0000046080	000004608021000035	10-K	20201227
0000875357	000087535721000013	10-K	20201231
0001224608	000122460821000008	10-K	20201231
0001031203	000103120321000007	10-K	20201231
0000792966	000156459021007929	10-K	20201231
0001161728	000116172821000013	10-K	20201231
0001705873	000170587321000010	10-K	20201231
0000099780	000009978021000012	10-K	20201231
0001613859	000161385921000011	10-K	20201231
0001128928	000156459021007896	10-K	20210102
0000912242	000091224221000004	10-K	20201231
0001361658	000136165821000025	10-K	20201231
0000104889	000010488921000018	10-K	20201231
0000822818	000082281821000003	10-K	20201231
0001336917	000133691721000009	10-K	20201231
0001802768	000180276821000006	10-K	20201231
0000818033	000156459021007841	10-K	20201231
0000092230	000009223021000032	10-K	20201231
0000764622	000076462221000013	10-K	20201231
0001333986	000133398621000011	10-K	20201231
0001422143	000156459021007822	10-K	20201231
0000061398	000006139821000010	10-K	20201231
0000103730	000010373021000014	10-K	20201231
0001597553	000156459021007819	10-K	20201231
0001492426	000156459021007818	10-K	20201231
0000275880	000156459021007800	10-K	20201231
0001082554	000108255421000008	10-K	20201231
0001434418	000156459021007783	10-K	20201231
0000104918	000156459021007774	10-K	20201231
0001728951	000172895121000015	10-K	20201231
0001569187	000156918721000013	10-K	20201231
0001281761	000128176121000012	10-K	20201231
0000900075	000090007521000007	10-Q	20210131
0001326732	000155837021001522	10-K	20201231
0000927003	000155837021001513	10-K	20201231
0000944695	000156459021007746	10-K	20201231
0000003570	000000357021000039	10-K	20201231
0001627475	000162747521000015	10-K	20201231
0001609550	000160955021000010	10-K	20201231
0001145197	000114519721000009	10-K	20201231
0001507385	000150738521000042	10-K	20201231
0000056047	000114036121005871	10-K	20201231
0000025445	000162828021002871	10-K	20201231
0000944314	000156459021007648	10-K	20201231
0000917520	000091752021000018	10-K	20201231
0001321732	000162828021002867	10-K	20201231
0001434868	000162828021002865	10-K	20201231
0001790982	000179098221000007	10-K	20201231
0000036104	000119312521052547	10-K	20201231
0000937556	000093755621000033	10-K	20210102
0000004977	000000497721000047	10-K	20201231
0000931148	000093114821000035	10-K	20201231
0001403256	000140325621000045	10-K	20201231
0001289848	000128984821000009	10-K	20201231
0001442626	000110465921026811	10-K	20201231
0001088856	000162828021002861	10-K	20201231
0000051143	000155837021001489	10-K	20201231
0001049502	000156459021007630	10-K	20201231
0001697500	000169750021000019	10-K	20201231
0000079282	000156459021007624	10-K	20201231
0000899715	000089971521000065	10-K	20201231
0001055160	000105516021000004	10-K	20201231
0001727263	000156276221000052	10-K	20201231
0000072971	000007297121000197	10-K	20201231
0000060977	000162828021002857	10-K	20201231
0001092699	000156459021007614	10-K	20201231
0001517302	000151730221000019	10-K	20201231
0001080709	000156459021007609	10-K	20201231
0000073124	000007312421000071	10-K	20201231
0001120193	000112019321000011	10-K	20201231
0000105770	000010577021000008	10-K	20201231
0001689796	000155837021001480	10-K	20201231
0001232524	000123252421000016	10-K	20201231
0001576018	000157601821000026	10-K	20201231
0000315852	000156459021007606	10-K	20201231
0001720635	000172063521000013	10-K	20201231
0001674335	000167433521000012	10-K	20201231
0001634038	000155837021001478	10-K	20201231
0001376139	000137613921000021	10-K	20201231
0001698990	000169899021000003	10-K	20201231
0000775368	000156459021007601	10-K	20201231
0001474735	000143774921003793	10-K	20201231
0001474098	000147409821000053	10-K	20201231
0001747009	000174700921000006	10-K	20201231
0001095651	000109565121000006	10-K	20201231
0000726728	000072672821000043	10-K	20201231
0000876437	000087643721000012	10-K	20201231
0001140536	000156459021007578	10-K	20201231
0000885725	000088572521000008	10-K	20201231
0001442145	000143774921003789	10-K	20201231
0001512673	000151267321000008	10-K	20201231
0000718877	000162828021002828	10-K	20201231
0001418121	000156459021007573	10-K	20201231
0000019617	000001961721000236	10-K	20201231
0001275014	000156459021007569	10-K	20201225
0001287213	000155837021001470	10-K	20201231
0001293971	000129397121000013	10-K	20201231
0001159036	000115903621000014	10-K	20201231
0000101778	000010177821000018	10-K	20201231
0000896878	000089687821000059	10-Q	20210131
0000935494	000093549421000015	10-K	20201231
0001283699	000128369921000039	10-K	20201231
0001633931	000155837021001466	10-K	20201231
0001039684	000103968421000015	10-K	20201231
0001027838	000155837021001465	10-K	20201231
0001397911	000139791121000029	10-K	20201231
0000759944	000075994421000034	10-K	20201231
0000030625	000003062521000034	10-K	20201231
0000752714	000156459021007546	10-K	20201231
0001168054	000116805421000008	10-K	20201231
0001035002	000103500221000051	10-K	20201231
0000879101	000143774921003766	10-K	20201231
0001336920	000133692021000010	10-K	20210101
0000853816	000119312521052225	10-K	20201226
0000946673	000094667321000003	10-K	20201231
0000740260	000074026021000048	10-K	20201231
0000701347	000070134721000013	10-K	20201231
0001653653	000165365321000005	10-K	20201231
0000793952	000079395221000010	10-K	20201231
0000063908	000006390821000013	10-K	20201231
0001067294	000114036121005778	10-Q	20210129
0001334036	000133403621000035	10-K	20201231
0001821393	000182139321000009	10-K	20201231
0000721994	000110465921026486	10-K	20201231
0001709401	000155837021001412	10-K	20201231
0001517175	000151717521000003	10-K	20201225
0001280058	000128005821000006	10-K	20201231
0001530804	000153080421000005	10-K	20201231
0000007431	000156459021007297	10-K	20201231
0001398987	000139898721000038	10-K	20201231
0001717452	000156459021007296	10-K	20201231
0000933136	000093313621000005	10-K	20201231
0001571498	000156459021007292	10-K	20201231
0001064728	000106472821000008	10-K	20201231
0001509991	000150999121000031	10-K	20201231
0001579214	000156459021007275	10-K	20201231
0001060391	000106039121000014	10-K	20201231
0001389050	000138905021000011	10-K	20201231
0000784199	000078419921000037	10-K	20201231
0001415404	000141540421000005	10-K	20201231
0001327567	000132756721000004	10-Q	20210131
0001660280	000166028021000027	10-K	20201231
0001115128	000111512821000005	10-K	20201231
0001379041	000137904121000019	10-K	20201231
0001538716	000153871621000030	10-K	20201231
0000728535	000143774921003667	10-K	20201231
0000866368	000086636821000008	10-K	20201231
0000895417	000089541721000014	10-K	20201231
0001361538	000155837021001389	10-K	20201231
0001043509	000104350921000004	10-K	20201231
0001090727	000109072721000013	10-K	20201231
0000861459	000143774921003662	10-K	20191231
0001320461	000132046121000045	10-K	20201231
0001121484	000112148421000046	10-K	20201231
0001056903	000105690321000021	10-K	20201231
0001002910	000100291021000065	10-K	20201231
0000036029	000119312521050937	10-K	20201231
0000009984	000000998421000063	10-K	20201231
0000899629	000156459021007196	10-K	20201231
0001620393	000156459021007197	10-K	20201231
0001069878	000119312521050916	10-K	20201231
0000033488	000143774921003651	10-K	20201226
0000051253	000005125321000011	10-K	20201231
0000052827	000005282721000035	10-K	20201231
0000036270	000156459021007188	10-K	20201231
0000813672	000081367221000009	10-K	20210102
0001107843	000143774921003648	10-K	20201231
0000877860	000087786021000015	10-K	20201231
0000768899	000076889921000085	10-K	20201227
0001071739	000107173921000039	10-K	20201231
0001486957	000148695721000006	10-K	20201231
0001406666	000140666621000029	10-K	20201231
0000915389	000091538921000016	10-K	20201231
0000200406	000020040621000008	10-K	20210103
0001286043	000128604321000034	10-K	20201231
0001437071	000143707121000005	10-K	20201231
0000868780	000156459021007175	10-K	20201226
0000798359	000162828021002665	10-K	20201231
0001051470	000105147021000031	10-K	20201231
0001384101	000138410121000012	10-K	20201231
0001328581	000132858121000011	10-K	20201231
0000055067	000162828021002660	10-K	20210102
0001136869	000156459021007163	10-K	20201231
0001022079	000102207921000029	10-K	20201231
0001487712	000155837021001372	10-K	20201231
0001111928	000111192821000026	10-K	20201231
0001611647	000143774921003615	10-K	20201231
0001492298	000149229821000014	10-K	20201231
0000793733	000155837021001367	10-K	20201231
0000097210	000119312521050735	10-K	20201231
0000024491	000002449121000011	10-K	20201231
0001039399	000103939921000009	10-K	20201226
0001401680	000140168021000011	10-K	20201231
0001437107	000143710721000018	10-K	20201231
0000310142	000114036121005623	10-K	20201231
0001745041	000174504121000004	10-K	20201227
0001482512	000148251221000058	10-K	20201231
0000103145	000155837021001358	10-K	20201231
0000091576	000009157621000044	10-K	20201231
0000908255	000090825521000008	10-K	20201231
0001519061	000155837021001355	10-K	20201231
0001364954	000136495421000013	10-K	20201231
0000074303	000007430321000019	10-K	20201231
0000350894	000035089421000010	10-K	20201231
0000355811	000035581121000006	10-K	20201231
0000850460	000085046021000016	10-K	20201231
0000816956	000081695621000003	10-K	20201231
0000823768	000155837021001348	10-K	20201231
0001285785	000161803421000003	10-K	20201231
0000888491	000088849121000006	10-K	20201231
0001070985	000156459021007050	10-K	20201231
0000034067	000003406721000015	10-K	20201231
0001059262	000156459021007047	10-K	20201231
0001116942	000156459021007045	10-K	20201228
0000882835	000088283521000011	10-K	20201231
0000051644	000005164421000012	10-K	20201231
0001561894	000156189421000022	10-K	20201231
0001029199	000121390021010724	10-K	20201231
0001158449	000115844921000036	10-K	20210102
0001001082	000155837021001322	10-K	20201231
0000886982	000119312521049380	10-K	20201231
0000867773	000086777321000026	10-K	20210103
0000029002	000156459021007008	10-K	20201231
0000799233	000079923321000016	10-K	20201231
0001059556	000105955621000010	10-K	20201231
0001364250	000136425021000005	10-K	20201231
0001041061	000104106121000012	10-K	20201231
0000899051	000089905121000011	10-K	20201231
0001272830	000127283021000087	10-K	20201231
0001641991	000164199121000016	10-K	20201231
0000850261	000156459021006983	10-K	20201231
0001278021	000156459021006981	10-K	20201231
0001025835	000102583521000018	10-K	20201231
0001561680	000156168021000023	10-K	20201231
0000009326	000162828021002578	10-K	20201231
0000871763	000156459021006974	10-K	20201231
0001171825	000156459021006973	10-K	20201231
0001650132	000165013221000026	10-K	20201231
0000070318	000007031821000008	10-K	20201231
0000911177	000091117721000009	10-K	20201231
0000066570	000006657021000016	10-K	20201231
0000315293	000162828021002574	10-K	20201231
0001019849	000155837021001299	10-K	20201231
0000078814	000007881421000011	10-K	20201231
0001023128	000102312821000022	10-K	20201231
0001267238	000126723821000010	10-K	20201231
0000766701	000156459021006965	10-K	20201231
0001404912	000140491221000008	10-K	20201231
0001290677	000114036121005505	10-K	20201231
0000860731	000086073121000014	10-K	20201231
0000106535	000156459021006960	10-K	20201231
0001262039	000126203921000008	10-K	20201231
0000915913	000091591321000018	10-K	20201231
0001096343	000109634321000032	10-K	20201231
0000916076	000156459021006959	10-K	20201231
0001137774	000113777421000049	10-K	20201231
0001004434	000100443421000014	10-K	20201231
0001606745	000155837021001294	10-K	20201231
0001410384	000141038421000022	10-K	20201231
0000883241	000088324121000009	10-Q	20210131
0000880631	000119312521049000	10-K	20201231
0001573516	000157351621000017	10-K	20201231
0001206264	000120626421000053	10-K	20201231
0000860730	000119312521048994	10-K	20201231
0001553023	000155302321000012	10-K	20201231
0000920522	000092052221000015	10-K	20201231
0001606498	000160649821000015	10-K	20201231
0000874766	000087476621000022	10-K	20201231
0001296435	000129643521000038	10-K	20201231
0001101239	000162828021002563	10-K	20201231
0001653477	000165347721000017	10-K	20201231
0000225648	000022564821000008	10-K	20201231
0001014473	000101447321000005	10-K	20201231
0001467623	000146762321000012	10-K	20201231
0001673985	000167398521000011	10-K	20201231
0000085961	000008596121000073	10-K	20201231
0001609711	000160971121000017	10-K	20201231
0000001800	000110465921025751	10-K	20201231
0001374310	000155837021001286	10-K	20201231
0001365135	000155837021001284	10-K	20201231
0001682325	000155837021001283	10-K	20201231
0001411494	000141149421000012	10-K	20201231
0000804753	000080475321000009	10-K	20201231
0001212458	000156459021006943	10-K	20201231
0000005272	000110465921025742	10-K	20201231
0001420520	000168316821000648	10-K	20201231
0001526520	000156459021006939	10-K	20201231
0001052100	000155837021001278	10-K	20201231
0001047335	000143774921003415	10-K	20201231
0000059527	000005952721000008	10-K	20201231
0000040987	000004098721000009	10-K	20201231
0001443669	000143774921003413	10-K	20201231
0000746515	000156459021006925	10-K	20201231
0000027996	000002799621000033	10-K	20201231
0001466593	000146659321000011	10-K	20201231
0000943452	000162828021002557	10-K	20201231
0000216228	000021622821000005	10-K	20201231
0001047127	000104712721000010	10-K	20201231
0001144519	000114451921000006	10-K	20201231
0001692063	000169206321000056	10-K	20201231
0000352541	000035254121000022	10-K	20201231
0001043277	000104327721000009	10-K	20201231
0001551152	000155115221000008	10-K	20201231
0001005757	000156459021006874	10-K	20201231
0000936340	000093634021000112	10-K	20201231
0000051434	000005143421000012	10-K	20201231
0001687229	000168722921000005	10-K	20201231
0001456772	000145677221000007	10-K	20201231
0000799292	000079929221000032	10-K	20201231
0000084246	000156459021006861	10-K	20201231
0000891014	000089101421000011	10-K	20201231
0000704532	000156459021006843	10-K	20201226
0000089800	000008980021000010	10-K	20201231
0000896622	000089662221000005	10-K	20201231
0000708955	000070895521000014	10-K	20201231
0000720672	000156459021006800	10-K	20201231
0000067716	000006771621000007	10-K	20201231
0001253986	000110465921025551	10-K	20201231
0000892537	000089253721000008	10-K	20201231
0000824410	000082441021000017	10-K	20201231
0000914208	000091420821000331	10-K	20201231
0001123360	000112336021000009	10-K	20201231
0000093751	000009375121000476	10-K	20201231
0001527469	000152746921000025	10-K	20201231
0001651052	000155837021001250	10-K	20201231
0001419612	000117891321000696	10-K	20201231
0001308606	000119312521048278	10-K	20201231
0000217346	000021734621000019	10-K	20210102
0001571283	000157128321000010	10-K	20201231
0001226616	000156459021006771	10-K	20201231
0001043219	000162828021002510	10-K	20201231
0001757073	000162828021002508	10-K	20201231
0000084748	000008474821000021	10-K	20201231
0001099219	000109921921000050	10-K	20201231
0000784977	000078497721000007	10-K	20201231
0000814453	000081445321000050	10-K	20201231
0001596532	000159653221000049	10-K	20201231
0001367644	000136764421000033	10-K	20201231
0000783280	000078328021000012	10-K	20201231
0001575965	000157596521000008	10-K	20201231
0000353569	000035356921000028	10-K	20201231
0001671933	000156459021006726	10-K	20201231
0001411207	000156459021006709	10-K	20201231
0000916365	000091636521000052	10-K	20201226
0000011544	000001154421000013	10-K	20201231
0000887905	000155837021001231	10-K	20201231
0001037390	000155837021001230	10-K	20201130
0000049071	000004907121000039	10-K	20201231
0001051512	000105151221000009	10-K	20201231
0000060519	000162828021002469	10-K	20201231
0001441683	000144168321000018	10-K	20201231
0001037976	000103797621000009	10-K	20201231
0001047862	000104786221000049	10-K	20201231
0000029989	000002998921000004	10-K	20201231
0001108109	000156459021006686	10-K	20201231
0001609804	000160980421000012	10-K	20201231
0001053584	000114036121005373	10-K	20201231
0000910108	000144483821000004	10-K	20201231
0000821130	000082113021000008	10-K	20201231
0001114483	000111448321000006	10-K	20201231
0001739936	000156459021006682	10-K	20201231
0000906107	000156459021006679	10-K	20201231
0001717307	000171730721000009	10-K	20201231
0001705696	000170569621000030	10-K	20201231
0000040888	000004088821000006	10-K	20201231
0000036146	000156459021006673	10-K	20201231
0000034782	000003478221000036	10-K	20201231
0001409493	000162828021002464	10-K	20201231
0001136893	000113689321000025	10-K	20201231
0001466085	000156459021006672	10-K	20201231
0000313927	000156459021006669	10-K	20201231
0000912595	000156459021006666	10-K	20201231
0001252849	000125284921000032	10-K	20201231
0000917251	000155837021001212	10-K	20201231
0000021665	000002166521000007	10-K	20201231
0000944809	000094480921000015	10-K	20201231
0001590955	000156459021006660	10-K	20201231
0001005284	000156459021006654	10-K	20201231
0001289945	000128994521000007	10-K	20201231
0001156039	000115603921000012	10-K	20201231
0001720725	000172072521000023	10-K	20201231
0000093556	000009355621000008	10-K	20210102
0000007084	000000708421000008	10-K	20201231
0000842183	000084218321000022	10-K	20201231
0001389170	000156459021006640	10-K	20201231
0001338749	000156459021006637	10-K	20201231
0000912593	000091259321000054	10-K	20201231
0000074208	000007420821000025	10-K	20201231
0000055135	000005513521000004	10-K	20210103
0001468174	000146817421000011	10-K	20201231
0000922224	000092222421000006	10-K	20201231
0000026780	000143774921003221	10-K	20201231
0000719413	000143774921003217	10-K	20201231
0000906345	000090634521000010	10-K	20201231
0000079879	000007987921000008	10-K	20201231
0001534504	000153450421000008	10-K	20201231
0001792580	000156459021006570	10-K	20201231
0001048286	000162828021002433	10-K	20201231
0001037868	000103786821000007	10-K	20201231
0000795403	000155837021001199	10-K	20201231
0001135185	000156459021006555	10-K	20201231
0001104657	000110465721000010	10-K	20201231
0000040211	000004021121000018	10-K	20201231
0000889331	000088933121000010	10-K	20201226
0000059558	000005955821000011	10-K	20201231
0001472595	000162828021002423	10-K	20201231
0001395942	000139594221000006	10-K	20201231
0000893538	000089353821000008	10-K	20201231
0001405495	000140549521000013	10-K	20201231
0001057877	000105787721000036	10-K	20201231
0001616862	000161686221000013	10-K	20201231
0001111335	000111133521000006	10-K	20201231
0000746598	000074659821000023	10-Q	20210131
0001164727	000116472721000027	10-K	20201231
0000893949	000119312521047064	10-K	20201231
0001031296	000103129621000020	10-K	20201231
0001364479	000136447921000008	10-K	20201231
0001420800	000142080021000009	10-K	20201231
0001529377	000162828021002412	10-K	20201231
0001636222	000163622221000011	10-K	20201226
0001610950	000156459021006471	10-K	20201231
0000092122	000009212221000006	10-K	20201231
0000072741	000007274121000005	10-K	20201231
0001509589	000150958921000015	10-K	20201231
0001433270	000155837021001153	10-K	20201231
0000006201	000000620121000014	10-K	20201231
0000917491	000162828021002375	10-K	20201231
0001237831	000156276221000036	10-K	20201231
0000049600	000004960021000027	10-K	20201231
0000095029	000117494721000168	10-K	20201231
0000062709	000006270921000008	10-K	20201231
0001418091	000141809121000031	10-K	20201231
0001623925	000155837021001148	10-K	20201231
0001607678	000156459021006406	10-K	20201231
0000215466	000021546621000025	10-K	20201231
0001597264	000155837021001141	10-K	20201231
0000949870	000156459021006397	10-K	20201226
0001222840	000122284021000006	10-K	20201231
0001445305	000144530521000035	10-K	20201231
0001100682	000110068221000005	10-K	20201226
0000910606	000156459021006390	10-K	20201231
0001428205	000142820521000051	10-K	20201231
0000807882	000080788221000003	10-Q	20210117
0001042776	000104277621000032	10-K	20201231
0001114995	000156459021006386	10-K	20201231
0001013857	000101385721000032	10-K	20201231
0001180262	000119312521046519	10-K	20201231
0001611547	000161154721000006	10-K	20201231
0000033213	000003321321000006	10-K	20201231
0001446847	000155837021001136	10-K	20201231
0001339605	000156459021006374	10-K	20201231
0001434588	000155837021001135	10-K	20201231
0001393612	000139361221000014	10-K	20201231
0000075362	000156459021006370	10-K	20201231
0000047111	000004711121000007	10-K	20201231
0000072903	000007290321000012	10-K	20201231
0001111711	000111171121000010	10-K	20201231
0000005513	000000551321000015	10-K	20201231
0001000228	000100022821000019	10-K	20201226
0001585689	000158568921000016	10-K	20201231
0000009389	000155837021001121	10-K	20201231
0001054905	000119312521046094	10-K	20201231
0001090012	000156459021006239	10-K	20201231
0000059478	000005947821000083	10-K	20201231
0000018230	000001823021000063	10-K	20201231
0001599617	000156459021006229	10-K	20201231
0000723612	000072361221000005	10-K	20201231
0000006281	000000628121000022	10-Q	20210130
0001619954	000161995421000042	10-K	20201231
0001637459	000163745921000009	10-K	20201226
0001289790	000162828021002304	10-K	20201231
0001121788	000156459021006192	10-K	20201226
0001800227	000180022721000004	10-K	20201231
0001370946	000137094621000011	10-K	20201231
0001265131	000155837021001105	10-K	20201231
0001472787	000156459021006163	10-K	20201231
0001110803	000111080321000015	10-K	20210103
0000066756	000006675621000025	10-K	20201231
0001517228	000156459021006126	10-K	20201231
0000932696	000156459021006117	10-K	20201231
0000088121	000008812121000013	10-K	20201231
0001159167	000115916721000008	10-K	20210102
0000732834	000073283421000005	10-K	20201231
0000913142	000091314221000007	10-K	20201231
0000858877	000085887721000004	10-Q	20210123
0000089089	000008908921000012	10-K	20201231
0001124140	000112414021000029	10-K	20201231
0000931015	000162828021002278	10-K	20201231
0000057131	000005713121000016	10-Q	20210123
0001122904	000156459021006094	10-K	20201231
0001631596	000163159621000013	10-K	20201231
0001631569	000163156921000014	10-K	20201231
0001491419	000121390021009670	10-Q	20201231
0000004281	000000428121000049	10-K	20201231
0001787306	000162828021002272	10-K	20201231
0001665918	000166591821000008	10-K	20210102
0000350698	000035069821000031	10-K	20201231
0000077360	000007736021000005	10-K	20201231
0001404655	000156459021006083	10-K	20201231
0000937098	000093709821000027	10-K	20201231
0001031316	000155837021001073	10-K	20201231
0001314052	000173112221000261	10-Q	20201231
0000104894	000010489421000025	10-K	20201231
0000098362	000009836221000039	10-K	20201231
0000899689	000089968921000009	10-K	20201231
0000064996	000006499621000004	10-K	20201231
0001500217	000150021721000008	10-K	20201231
0001420720	000110465921023996	10-Q	20201231
0001668397	000156459021006072	10-K	20201231
0001549595	000156459021006071	10-K	20201130
0001234006	000123400621000004	10-K	20201231
0001069202	000106920221000007	10-K	20201231
0000831259	000083125921000009	10-K	20201231
0000042888	000004288821000011	10-K	20201225
0001555280	000155528021000098	10-K	20201231
0001309402	000130940221000014	10-K	20201231
0001578776	000155837021001046	10-Q	20201231
0000014930	000001493021000029	10-K	20201231
0000923796	000156459021006003	10-K	20201231
0001163165	000156276221000027	10-K	20201231
0001660734	000166073421000041	10-K	20201231
0001097864	000162828021002219	10-K	20201231
